run,index,num_dots,answer1,answer2,points1,points2,time
1,69,20,18,24,3,0,4.86
1,70,94,38,41,0,0,15.34
1,71,132,75,88,0,0,11.36
1,72,5,5,5,4,4,2.66
1,73,106,56,62,0,0,15.03
1,74,56,38,45,0,0,5.12
1,75,99,56,67,0,0,5.95
1,76,121,68,73,0,0,8.65
1,77,79,45,59,0,0,5.95
1,78,32,29,35,0,0,5.32
1,79,103,38,46,0,0,7.10
1,80,2,2,2,0,0,1.99
1,81,65,36,48,0,0,8.70
1,82,56,38,47,0,0,7.49
1,83,3,3,3,0,0,1.27
1,84,16,16,20,4,2,11.52
1,85,20,21,24,1,0,8.39
1,86,30,25,29,0,0,7.69
1,87,13,14,18,5,3,7.12
1,88,49,24,32,0,0,5.45
1,89,4,4,4,2,2,1.43
1,90,16,18,25,3,0,7.09
1,91,29,21,29,1,0,8.62
1,92,17,18,24,3,0,7.73
1,93,127,56,64,0,0,13.19
1,94,51,34,41,0,0,9.19
1,95,12,13,15,6,5,5.32
1,96,12,11,13,8,6,6.37
1,97,13,12,15,7,5,5.37
1,98,71,39,45,0,0,6.97
1,99,86,45,52,0,0,7.04
1,100,5,5,5,4,4,3.31
1,101,18,18,24,3,0,8.37
1,102,81,35,49,0,0,7.42
1,103,83,48,56,0,0,4.99
1,104,12,13,16,6,4,5.64
1,105,26,26,34,0,0,9.01
1,106,93,45,53,0,0,7.75
1,107,20,18,23,3,0,7.53
1,108,36,27,34,0,0,6.09
1,109,50,29,37,0,0,5.67
1,110,13,12,16,7,4,5.06
1,111,57,24,35,0,0,6.65
1,112,56,31,39,0,0,10.18
1,113,23,17,21,3,1,5.04
1,114,32,23,27,0,0,11.63
1,115,89,35,41,0,0,6.44
1,116,11,12,15,7,5,5.86
1,117,6,6,6,6,6,2.46
1,118,76,31,39,0,0,17.26
1,119,30,28,35,0,0,5.84
1,120,19,16,25,4,0,6.94
1,121,3,3,3,0,0,1.71
1,122,42,23,29,0,0,6.99
1,123,32,19,26,2,0,5.08
1,124,68,34,51,0,0,8.99
1,125,96,45,51,0,0,5.73
1,126,167,59,65,0,0,5.96
1,127,21,17,24,3,0,7.39
1,128,54,26,34,0,0,8.76
1,129,21,23,28,0,0,9.12
1,130,34,23,28,0,0,10.67
1,131,18,15,21,5,1,11.17
1,132,24,18,23,3,0,7.27
1,133,10,8,9,9,10,3.94
1,134,47,25,34,0,0,29.25
1,135,83,39,45,0,0,4.62
1,136,42,28,34,0,0,5.55
1,137,35,25,32,0,0,5.44
1,138,181,59,68,0,0,6.36
1,139,10,12,14,7,5,4.69
1,140,5,5,6,4,6,4.01
1,141,4,4,4,2,2,1.42
1,142,30,18,24,3,0,6.27
1,143,56,28,34,0,0,3.89
1,144,121,45,53,0,0,4.84
1,145,40,28,34,0,0,8.13
1,146,32,21,29,1,0,5.89
1,147,22,18,23,3,0,6.59
1,148,32,24,29,0,0,4.07
1,149,66,38,45,0,0,4.41
1,150,11,13,17,6,3,6.39
2,118,76,35,48,0,0,5.73
2,89,4,4,4,2,2,1.91
2,97,13,12,14,7,5,4.74
2,48,21,18,23,3,0,8.76
2,35,84,29,35,0,0,4.18
2,105,26,18,25,3,0,3.68
2,115,89,29,34,0,0,5.17
2,51,30,18,25,3,0,2.76
2,119,30,18,23,3,0,3.13
2,41,66,28,34,0,0,4.42
2,63,66,32,39,0,0,10.10
2,96,12,10,11,9,8,3.36
2,103,83,29,35,0,0,9.12
2,40,16,14,18,5,3,3.28
2,31,47,29,36,0,0,4.28
2,81,65,38,45,0,0,5.56
2,150,11,11,13,8,6,4.22
2,102,81,36,47,0,0,5.84
2,95,12,13,15,6,5,5.02
2,90,16,14,16,5,4,5.71
2,1,109,39,45,0,0,8.06
2,132,24,19,23,2,0,4.34
2,59,4,4,4,2,2,2.73
2,58,169,29,34,0,0,14.54
2,93,127,53,61,0,0,9.59
2,30,26,18,23,3,0,4.21
2,107,20,17,23,3,0,5.61
2,53,33,21,29,1,0,7.07
2,64,3,3,3,0,0,1.54
2,129,21,15,18,5,3,4.18
2,3,66,26,29,0,0,6.23
2,43,122,29,34,0,0,16.10
2,137,35,21,27,1,0,5.36
2,148,32,18,23,3,0,3.23
2,24,121,35,44,0,0,8.36
2,101,18,16,21,4,1,7.99
2,27,20,17,19,3,2,6.72
2,144,121,29,35,0,0,5.51
2,61,20,19,25,2,0,3.83
2,147,22,15,19,5,2,5.19
2,47,7,7,8,8,9,5.84
2,112,56,29,34,0,0,3.58
2,79,103,32,37,0,0,13.63
2,33,107,36,45,0,0,5.79
2,9,36,23,29,0,0,5.27
2,37,50,28,34,0,0,6.62
2,34,144,54,59,0,0,8.17
2,99,86,38,45,0,0,4.86
2,145,40,29,35,0,0,3.65
2,87,13,14,16,5,4,4.88
2,120,19,18,21,3,1,3.57
2,15,62,28,32,0,0,3.90
2,78,32,21,29,1,0,3.76
2,28,12,12,14,7,5,4.47
2,57,102,39,43,0,0,6.77
2,128,54,28,31,0,0,4.62
2,130,34,21,28,1,0,5.66
2,124,68,32,39,0,0,8.15
2,117,6,6,6,6,6,2.82
2,80,2,2,2,0,0,1.41
2,6,61,28,34,0,0,3.97
2,13,85,39,45,0,0,4.67
2,74,56,36,48,0,0,5.94
2,131,18,18,23,3,0,6.88
2,62,4,4,4,2,2,1.24
2,138,181,54,63,0,0,6.92
2,66,32,21,29,1,0,7.01
2,134,47,29,36,0,0,4.61
2,94,51,34,45,0,0,16.52
2,143,56,28,32,0,0,5.29
2,17,104,39,46,0,0,5.16
2,60,46,32,43,0,0,9.13
2,11,39,23,30,0,0,5.87
2,88,49,25,31,0,0,4.64
2,71,132,46,52,0,0,6.57
2,113,23,17,23,3,0,3.78
2,70,94,29,36,0,0,4.59
2,125,96,37,43,0,0,5.41
2,110,13,12,14,7,5,4.38
2,111,57,26,32,0,0,4.04
2,126,167,54,67,0,0,6.65
2,135,83,39,45,0,0,6.99
2,2,5,5,5,4,4,2.62
2,149,66,38,45,0,0,5.63
2,55,24,25,32,0,0,6.79
2,56,60,24,35,0,0,7.72
2,5,39,27,34,0,0,9.07
2,10,49,29,35,0,0,4.51
2,67,37,26,31,0,0,11.15
2,22,17,17,21,3,1,5.26
2,121,3,3,3,0,0,1.54
2,83,3,3,3,0,0,1.11
2,8,51,29,36,0,0,4.64
2,98,71,35,42,0,0,3.96
2,127,21,15,24,5,0,3.51
2,139,10,10,12,9,7,3.99
2,73,106,39,45,0,0,5.51
2,38,13,13,16,6,4,4.97
2,114,32,23,29,0,0,4.54
2,65,29,29,35,0,0,3.81
2,46,29,29,37,0,0,7.58
2,77,79,29,36,0,0,20.14
2,45,56,28,32,0,0,3.45
2,20,20,18,25,3,0,2.45
2,23,11,12,14,7,5,5.41
2,146,32,18,24,3,0,5.14
2,32,67,28,36,0,0,4.05
2,116,11,10,14,9,5,4.41
2,16,39,23,29,0,0,6.04
2,76,121,36,42,0,0,11.19
2,18,11,9,10,10,9,3.55
2,100,5,5,5,4,4,1.50
2,91,29,19,24,2,0,3.41
2,54,60,25,31,0,0,6.83
2,26,30,19,23,2,0,3.23
2,7,36,25,29,0,0,5.67
2,39,4,4,4,2,2,1.13
2,75,99,38,46,0,0,4.72
2,142,30,25,34,0,0,4.59
2,72,5,5,5,4,4,2.01
2,29,29,19,24,2,0,4.26
2,85,20,16,23,4,0,5.07
2,123,32,24,29,0,0,3.76
2,49,18,16,19,4,2,3.95
2,4,152,39,46,0,0,5.63
2,21,9,9,10,10,9,5.61
2,136,42,24,29,0,0,4.44
2,14,42,26,32,0,0,8.04
2,84,16,15,17,5,3,2.82
2,86,30,19,23,2,0,9.46
2,104,12,10,11,9,8,4.10
2,69,20,16,19,4,2,4.76
2,50,46,21,29,1,0,6.48
2,140,5,5,5,4,4,2.11
2,92,17,12,14,7,5,4.78
2,133,10,10,13,9,6,4.76
2,141,4,4,4,2,2,1.09
2,122,42,23,29,0,0,3.76
2,52,59,28,35,0,0,3.64
2,19,4,4,4,2,2,1.06
2,82,56,26,37,0,0,4.07
2,12,38,27,39,0,0,6.40
2,106,93,36,48,0,0,4.71
2,68,53,32,43,0,0,7.39
2,42,31,21,29,1,0,3.64
2,108,36,20,30,2,0,10.30
2,44,22,13,18,6,3,5.56
2,25,8,8,9,9,10,2.66
2,36,43,24,30,0,0,7.23
2,109,50,24,32,0,0,11.74
