run,index,num_dots,answer1,answer2,points1,points2,time
1,134,17,13,18,6,3,8.79
1,135,211,77,65,0,0,4.64
1,136,81,34,45,0,0,5.82
1,137,9,8,10,9,9,4.87
1,138,4,4,4,2,2,2.01
1,139,92,45,49,0,0,8.54
1,140,58,37,33,0,0,4.72
1,141,13,17,21,3,1,5.23
1,142,16,13,18,6,3,3.94
1,143,17,21,16,1,4,7.54
1,144,26,23,19,0,2,4.54
1,145,65,36,42,0,0,6.95
1,146,86,45,47,0,0,8.72
1,147,20,18,20,3,2,5.08
1,148,85,39,47,0,0,7.33
1,149,17,20,24,2,0,10.75
1,150,57,29,33,0,0,4.59
2,60,3,3,3,0,0,2.45
2,8,91,42,55,0,0,10.34
2,103,73,33,41,0,0,8.17
2,117,55,31,34,0,0,10.29
2,90,11,11,13,8,6,6.41
2,89,33,23,27,0,0,7.04
2,113,5,5,5,4,4,2.22
2,130,47,43,46,0,0,10.14
2,31,24,20,25,2,0,4.84
2,17,33,31,36,0,0,6.89
2,133,31,22,25,1,0,4.43
2,82,39,28,33,0,0,8.05
2,86,113,43,47,0,0,10.60
2,23,87,61,57,0,0,8.54
2,40,139,57,56,0,0,5.54
2,78,13,13,16,6,4,4.49
2,115,38,26,28,0,0,7.13
2,141,13,13,15,6,5,4.43
2,137,9,8,10,9,9,4.68
2,79,7,7,9,8,10,4.82
2,87,18,18,21,3,1,5.58
2,49,23,20,23,2,0,7.28
2,32,60,43,39,0,0,10.30
2,12,132,45,51,0,0,4.96
2,20,101,39,43,0,0,7.74
2,21,7,7,8,8,9,4.24
2,9,35,232,23,0,0,5.61
2,104,24,25,37,0,0,10.17
2,143,17,19,24,2,0,5.71
2,100,45,34,37,0,0,6.70
2,15,16,17,23,3,0,8.64
2,121,103,62,71,0,0,6.75
2,118,56,46,54,0,0,5.14
2,22,26,33,39,0,0,7.86
2,70,35,22,29,1,0,4.91
2,24,146,72,65,0,0,5.87
2,56,29,19,24,2,0,4.05
2,106,41,27,29,0,0,4.35
2,71,55,31,34,0,0,6.29
2,48,5,5,5,4,4,2.69
2,122,85,31,36,0,0,9.64
2,96,3,3,3,0,0,2.14
2,102,10,12,13,7,6,7.30
2,119,11,12,14,7,5,6.19
2,47,8,10,11,9,8,8.74
2,64,27,33,37,0,0,9.42
2,35,8,11,11,8,8,5.02
2,92,80,54,61,0,0,13.01
2,36,35,24,27,0,0,4.39
2,80,65,34,39,0,0,7.85
2,42,3,3,3,0,0,2.12
2,11,2,2,2,0,0,2.39
2,7,72,43,49,0,0,5.61
2,85,24,20,24,2,0,4.65
2,65,160,77,81,0,0,7.75
2,97,80,43,49,0,0,6.39
2,81,14,11,15,8,5,3.82
2,109,50,43,38,0,0,13.51
2,51,25,33,21,0,1,7.32
2,120,14,12,16,7,4,5.21
2,129,70,33,56,0,0,4.99
2,16,43,32,39,0,0,7.65
2,139,92,45,54,0,0,6.00
2,5,57,34,46,0,0,4.97
2,144,26,29,31,0,0,4.03
2,75,113,59,67,0,0,4.86
2,33,29,20,24,2,0,10.26
2,72,189,78,81,0,0,5.22
2,111,88,41,39,0,0,6.81
2,114,5,5,5,4,4,2.15
2,105,8,9,9,10,10,4.80
2,57,56,54,43,0,0,4.59
2,148,85,55,61,0,0,10.55
2,94,15,17,21,3,1,5.04
2,38,105,47,55,0,0,6.36
2,107,13,13,17,6,3,3.21
2,112,18,19,23,2,0,5.52
2,88,11,16,13,4,6,4.40
2,59,97,41,49,0,0,8.22
2,93,27,13,19,6,2,6.24
2,69,5,5,5,4,4,2.50
2,62,8,8,8,9,9,3.47
2,13,66,28,33,0,0,5.94
2,125,153,78,82,0,0,3.87
2,126,130,54,52,0,0,4.03
2,127,18,13,19,6,2,5.81
2,123,28,20,22,2,1,4.04
2,63,66,25,34,0,0,6.57
2,132,38,29,31,0,0,4.69
2,29,97,34,41,0,0,6.02
2,68,42,33,39,0,0,5.99
2,58,27,29,31,0,0,4.27
2,136,81,35,37,0,0,6.40
2,150,57,12,23,7,0,8.29
2,18,57,29,31,0,0,5.69
2,6,156,55,53,0,0,4.97
2,45,28,23,27,0,0,3.94
2,91,24,16,19,4,2,5.45
2,95,26,16,15,4,5,4.17
2,26,86,43,39,0,0,5.99
2,28,57,34,31,0,0,6.90
2,53,17,10,13,9,6,4.09
2,19,2,2,2,0,0,2.79
2,83,4,4,4,2,2,2.92
2,76,17,16,19,4,2,7.97
2,73,9,10,12,9,7,8.65
2,4,103,42,39,0,0,6.49
2,110,24,35,39,0,0,7.33
2,46,11,19,20,2,2,4.46
2,128,141,67,71,0,0,7.30
2,10,21,31,28,0,0,5.74
2,67,153,80,82,0,0,7.30
2,39,14,10,12,9,7,6.07
2,55,22,19,23,2,0,5.17
2,44,106,82,85,0,0,7.42
2,14,74,33,31,0,0,4.96
2,61,8,9,11,10,8,7.42
2,124,47,34,39,0,0,7.40
2,145,65,26,27,0,0,5.61
2,41,63,39,40,0,0,5.05
2,37,82,65,62,0,0,8.98
2,43,44,30,27,0,0,7.04
2,1,4,4,4,2,2,3.62
2,147,20,19,21,2,1,3.85
2,142,16,22,26,1,0,7.28
2,98,50,37,29,0,0,6.51
2,52,21,27,23,0,0,6.25
2,74,18,19,21,2,1,9.72
2,101,35,30,34,0,0,7.87
2,34,14,14,16,5,4,5.39
2,134,17,27,24,0,0,7.70
2,30,20,18,23,3,0,5.26
2,66,37,27,29,0,0,5.05
2,99,8,9,11,10,8,4.33
2,84,64,41,37,0,0,8.15
2,54,73,48,51,0,0,4.61
2,108,18,17,15,3,5,6.48
2,138,4,4,4,2,2,2.18
2,135,211,89,95,0,0,7.54
2,3,76,34,39,0,0,7.22
2,27,15,34,39,0,0,8.03
2,146,86,49,43,0,0,7.79
2,116,22,1,1,0,0,5.81
2,25,44,43,41,0,0,9.78
2,131,49,27,23,0,0,4.24
2,140,58,29,33,0,0,3.93
2,50,19,19,23,2,0,4.50
2,2,41,23,21,0,1,2.66
2,149,17,19,21,2,1,2.71
2,77,20,13,17,6,3,3.11
