run,index,num_dots,answer1,answer2,points1,points2,time
1,111,49,60,65,0,0,15.13
1,112,20,20,18,2,3,5.12
1,113,98,100,115,0,0,6.14
1,114,11,15,13,5,6,5.41
1,115,2,2,2,0,0,1.67
1,116,73,45,56,0,0,3.83
1,117,77,67,70,0,0,4.14
1,118,18,25,30,0,0,5.78
1,119,20,25,30,0,0,3.80
1,120,4,4,5,2,4,1.79
1,121,11,18,24,3,0,4.19
1,122,25,38,30,0,0,4.15
1,123,28,45,50,0,0,2.79
1,124,113,90,95,0,0,3.28
1,125,38,50,35,0,0,2.81
1,126,9,25,30,0,0,4.94
1,127,24,40,45,0,0,4.31
1,128,73,100,110,0,0,3.72
1,129,111,150,145,0,0,4.81
1,130,55,130,120,0,0,3.67
1,131,38,30,40,0,0,3.63
1,132,58,70,80,0,0,2.31
1,133,98,100,110,0,0,2.00
1,134,104,120,130,0,0,3.50
1,135,21,18,20,3,2,3.77
1,136,104,90,100,0,0,3.71
1,137,23,15,20,5,2,2.43
1,138,41,55,60,0,0,3.17
1,139,20,20,18,2,3,3.04
1,140,60,50,60,0,0,6.24
1,141,19,20,24,2,0,4.41
1,142,24,24,30,0,0,6.87
1,143,38,40,45,0,0,3.12
1,144,23,30,35,0,0,4.06
1,145,114,80,85,0,0,3.81
1,146,56,80,90,0,0,4.63
1,147,25,20,15,2,5,4.51
1,148,31,35,40,0,0,3.40
1,149,9,15,18,5,3,3.68
1,150,16,24,28,0,0,3.74
2,135,21,20,25,2,0,3.75
2,94,32,40,48,0,0,4.04
2,62,82,70,80,0,0,2.44
2,12,147,120,140,0,0,3.56
2,121,11,20,18,2,3,2.47
2,80,26,30,28,0,0,4.47
2,14,28,40,35,0,0,2.74
2,130,55,60,70,0,0,3.66
2,86,32,30,35,0,0,2.86
2,96,90,90,85,0,0,3.47
2,125,38,50,56,0,0,3.75
2,126,9,10,12,9,7,3.10
2,7,11,12,14,7,5,2.77
2,144,23,20,30,2,0,4.94
2,55,32,30,40,0,0,2.52
2,103,26,50,60,0,0,2.22
2,87,45,6,60,6,0,3.46
2,79,12,20,24,2,0,4.70
2,59,56,80,70,0,0,2.85
2,89,37,50,60,0,0,2.10
2,119,20,5,20,4,2,4.19
2,8,24,20,30,2,0,2.68
2,84,32,3,30,0,0,1.86
2,72,7,10,9,9,10,2.89
2,138,41,38,48,0,0,6.66
2,31,39,48,50,0,0,3.84
2,115,2,2,2,0,0,1.82
2,19,46,50,55,0,0,4.44
2,78,69,80,75,0,0,3.29
2,16,7,7,8,8,9,3.62
2,105,43,40,45,0,0,8.35
2,48,3,3,3,0,0,2.03
2,40,5,5,5,4,4,1.91
2,134,104,75,65,0,0,5.34
2,58,88,80,100,0,0,2.57
2,51,83,100,90,0,0,2.27
2,23,48,50,40,0,0,3.22
2,140,60,50,60,0,0,2.43
2,123,28,30,40,0,0,1.88
2,85,16,20,25,2,0,2.87
2,46,101,80,90,0,0,1.85
2,145,114,90,100,0,0,1.67
2,36,40,40,50,0,0,3.79
2,65,11,15,20,5,2,1.96
2,102,6,8,9,9,10,2.79
2,50,86,40,45,0,0,2.49
2,42,110,80,85,0,0,2.26
2,71,3,3,3,0,0,1.29
2,37,38,25,35,0,0,4.23
2,66,108,60,65,0,0,3.24
2,92,7,7,8,8,9,2.69
2,63,11,18,20,3,2,4.17
2,108,17,25,30,0,0,2.46
2,32,51,50,55,0,0,2.16
2,34,17,50,30,0,0,3.11
2,73,69,60,70,0,0,1.77
2,132,58,70,80,0,0,1.61
2,91,136,90,100,0,0,1.54
2,148,31,20,24,2,0,2.42
2,107,14,20,25,2,0,2.92
2,116,73,70,80,0,0,4.15
2,95,23,20,30,2,0,2.41
2,27,47,30,40,0,0,1.80
2,133,98,50,60,0,0,1.74
2,110,132,90,100,0,0,1.89
2,10,27,20,25,2,0,3.21
2,143,38,30,40,0,0,3.36
2,9,42,30,35,0,0,2.48
2,26,13,18,12,3,7,3.60
2,131,38,30,35,0,0,2.17
2,127,24,28,38,0,0,3.62
2,41,39,40,30,0,0,2.74
2,142,24,20,25,2,0,3.07
2,57,43,30,35,0,0,2.02
2,77,77,60,70,0,0,1.71
2,4,86,6,70,6,0,1.98
2,68,28,6,70,6,0,3.77
2,49,17,4,5,2,4,2.31
2,88,7,6,7,6,8,1.90
2,53,162,100,120,0,0,3.03
2,43,61,120,130,0,0,3.17
2,82,38,30,20,0,2,2.53
2,5,17,18,25,3,0,2.71
2,150,16,25,20,0,2,3.09
2,54,5,5,5,4,4,1.67
2,118,18,20,18,2,3,3.76
2,22,6,6,7,6,8,1.88
2,141,19,18,20,3,2,3.43
2,98,7,7,8,8,9,2.55
2,76,35,20,25,2,0,4.87
2,24,35,40,45,0,0,3.72
2,113,98,70,80,0,0,2.16
2,100,93,70,80,0,0,2.02
2,117,77,70,80,0,0,2.32
2,11,76,70,80,0,0,1.56
2,64,65,70,80,0,0,2.46
2,69,114,70,80,0,0,2.19
2,83,33,30,25,0,0,4.48
2,3,150,100,90,0,0,2.59
2,52,29,20,30,2,0,1.89
2,29,75,60,70,0,0,3.56
2,93,4,4,4,2,2,1.41
2,61,54,35,40,0,0,3.49
2,109,28,30,25,0,0,3.46
2,139,20,20,27,2,0,5.28
2,38,90,40,45,0,0,2.74
2,25,30,25,28,0,0,3.31
2,45,59,40,45,0,0,2.45
2,146,56,40,45,0,0,2.29
2,106,51,40,45,0,0,1.61
2,17,17,20,25,2,0,3.76
2,60,73,80,90,0,0,2.11
2,104,53,50,60,0,0,2.26
2,20,8,18,25,3,0,4.24
2,2,38,30,25,0,0,2.94
2,74,110,80,70,0,0,2.30
2,101,84,70,60,0,0,1.99
2,35,53,50,40,0,0,1.79
2,120,4,4,4,2,2,1.82
2,99,13,14,18,5,3,4.14
2,39,30,30,25,0,0,4.68
2,70,8,9,10,10,9,2.67
2,97,152,80,90,0,0,3.41
2,81,8,10,14,9,5,3.11
2,129,111,60,55,0,0,4.46
2,149,9,10,11,9,8,4.52
2,1,74,3,40,0,0,3.86
2,18,9,10,15,9,5,2.81
2,90,21,20,26,2,0,2.04
2,67,36,30,35,0,0,4.99
2,75,46,40,50,0,0,4.88
2,13,10,9,12,10,7,4.34
2,21,2,2,2,0,0,1.17
2,136,104,56,75,0,0,3.44
2,30,4,4,4,2,2,1.17
2,147,25,28,35,0,0,3.67
2,111,49,30,35,0,0,3.62
2,122,25,28,25,0,0,2.18
2,124,113,70,65,0,0,4.68
2,15,12,15,20,5,2,4.72
2,28,104,100,115,0,0,4.96
2,33,11,10,13,9,6,3.31
2,128,73,38,45,0,0,4.09
2,137,23,30,22,0,1,5.67
2,112,20,25,30,0,0,2.66
2,47,55,40,35,0,0,2.59
2,56,7,8,9,9,10,3.14
2,44,49,20,23,2,0,4.86
2,6,116,30,33,0,0,9.29
2,114,11,10,12,9,7,5.72
