run,index,num_dots,answer1,answer2,points1,points2,time
1,59,45,89,120,0,0,6.23
1,60,18,20,25,2,0,7.57
1,61,16,17,20,3,2,5.77
1,62,6,6,6,6,6,2.56
1,63,6,6,5,6,4,2.94
1,64,35,80,75,0,0,3.81
1,65,42,100,98,0,0,2.97
1,66,12,20,25,2,0,4.81
1,67,14,15,20,5,2,5.60
1,68,19,20,25,2,0,6.47
1,69,9,10,9,9,10,3.54
1,70,14,15,20,5,2,4.89
1,71,28,80,50,0,0,3.97
1,72,60,80,75,0,0,3.44
1,73,7,7,8,8,9,2.37
1,74,9,10,9,9,10,3.57
1,75,4,4,4,2,2,1.23
1,76,22,35,40,0,0,2.94
1,77,9,9,10,10,9,3.96
1,78,13,13,12,6,7,3.83
1,79,46,100,80,0,0,3.60
1,80,5,5,6,4,6,3.50
1,81,24,50,45,0,0,4.27
1,82,66,80,100,0,0,2.87
1,83,8,12,11,7,8,3.53
1,84,164,180,170,0,0,7.77
1,85,75,150,120,0,0,3.82
1,86,59,120,100,0,0,4.12
1,87,14,20,15,2,5,3.77
1,88,115,140,130,0,0,5.94
1,89,14,25,18,0,3,4.25
1,90,89,150,160,0,0,3.87
1,91,87,180,170,0,0,5.94
1,92,27,30,25,0,0,6.06
1,93,102,140,160,0,0,3.16
1,94,8,8,9,9,10,3.66
1,95,8,8,9,9,10,3.69
1,96,93,100,90,0,0,4.49
1,97,180,180,190,0,0,4.84
1,98,92,160,150,0,0,3.02
1,99,193,190,200,0,0,2.29
1,100,73,60,70,0,0,4.26
1,101,5,5,5,4,4,2.63
1,102,194,190,200,0,0,2.42
1,103,10,9,10,10,9,3.13
1,104,42,30,35,0,0,4.64
1,105,108,50,60,0,0,2.57
1,106,7,7,8,8,9,2.80
1,107,21,18,22,3,1,7.29
1,108,70,50,60,0,0,2.52
1,109,7,7,8,8,9,2.96
1,110,129,80,90,0,0,2.52
1,111,59,70,80,0,0,3.92
1,112,14,15,20,5,2,4.72
1,113,17,25,28,0,0,5.67
1,114,37,45,48,0,0,4.49
1,115,102,120,130,0,0,4.42
1,116,60,90,80,0,0,3.32
1,117,30,45,50,0,0,5.21
1,118,60,45,40,0,0,3.14
1,119,40,30,34,0,0,4.09
1,120,33,34,35,0,0,3.12
1,121,13,18,19,3,2,4.99
1,122,57,30,35,0,0,2.38
1,123,2,2,2,0,0,1.09
1,124,4,4,4,2,2,1.13
1,125,37,40,30,0,0,4.11
1,126,97,70,80,0,0,3.06
1,127,40,45,40,0,0,4.50
1,128,3,3,3,0,0,0.97
1,129,83,70,80,0,0,3.17
1,130,156,120,130,0,0,3.21
1,131,187,170,160,0,0,5.86
1,132,44,40,50,0,0,3.16
1,133,41,35,40,0,0,4.09
1,134,54,35,40,0,0,1.76
1,135,77,35,35,0,0,2.86
1,136,21,35,40,0,0,3.66
1,137,17,24,25,0,0,5.88
1,138,32,25,24,0,0,5.19
1,139,123,70,80,0,0,3.56
1,140,51,40,40,0,0,2.54
1,141,7,7,7,8,8,2.72
1,142,74,50,60,0,0,2.94
1,143,126,70,80,0,0,1.91
1,144,87,80,90,0,0,2.56
1,145,3,3,3,0,0,1.03
1,146,92,90,100,0,0,3.52
1,147,32,50,45,0,0,3.51
1,148,20,30,25,0,0,3.54
1,149,13,15,19,5,2,4.52
1,150,146,150,160,0,0,6.19
2,53,38,30,35,0,0,2.86
2,121,13,9,9,10,10,4.51
2,66,12,13,15,6,5,2.32
2,134,54,30,21,0,1,3.24
2,60,18,21,20,1,2,4.88
2,141,7,7,8,8,9,2.77
2,132,44,30,40,0,0,3.87
2,72,60,60,70,0,0,1.64
2,124,4,4,4,2,2,1.04
2,106,7,7,8,8,9,2.03
2,49,10,8,8,9,9,3.12
2,6,44,30,40,0,0,1.95
2,76,22,40,25,0,0,3.67
2,39,67,40,50,0,0,1.76
2,95,8,9,10,10,9,2.91
2,128,3,3,3,0,0,0.89
2,133,41,30,40,0,0,3.94
2,32,43,40,35,0,0,2.61
2,42,55,50,40,0,0,1.84
2,146,92,80,90,0,0,1.89
2,73,7,8,9,9,10,2.32
2,80,5,5,5,4,4,2.29
2,1,32,30,40,0,0,2.66
2,81,24,20,25,2,0,2.67
2,107,21,35,25,0,0,2.71
2,48,73,40,50,0,0,1.81
2,45,36,30,25,0,0,2.19
2,113,17,25,23,0,0,2.19
2,50,64,40,50,0,0,2.72
2,123,2,2,2,0,0,0.91
2,83,8,10,0,9,0,2.32
2,31,85,50,60,0,0,3.55
2,110,129,100,120,0,0,3.34
2,150,146,120,140,0,0,2.74
2,25,125,140,150,0,0,2.01
2,90,89,130,100,0,0,3.19
2,35,126,120,100,0,0,3.16
2,77,9,8,9,9,10,2.67
2,12,34,35,30,0,0,2.81
2,29,55,35,40,0,0,1.66
2,21,24,20,30,2,0,4.06
2,47,188,90,120,0,0,3.24
2,145,3,3,3,0,0,0.88
2,103,10,10,12,9,7,2.38
2,64,35,30,35,0,0,3.04
2,99,193,140,120,0,0,5.33
2,79,46,80,50,0,0,2.54
2,9,94,50,80,0,0,2.57
2,61,16,20,24,2,0,3.91
2,16,81,40,30,0,0,2.61
2,84,164,120,140,0,0,3.46
2,135,77,90,80,0,0,2.46
2,55,140,120,120,0,0,2.99
2,143,126,1340,130,0,0,3.37
2,88,115,120,40,0,0,5.08
2,89,14,12,15,7,5,3.78
2,148,20,12,14,7,5,3.02
2,100,73,30,35,0,0,1.94
2,56,31,35,40,0,0,2.26
2,33,24,20,30,2,0,2.44
2,15,11,10,12,9,7,2.99
2,119,40,20,25,2,0,3.74
2,44,63,40,45,0,0,2.31
2,62,6,6,7,6,8,1.82
2,108,70,20,25,2,0,1.68
2,30,133,40,60,0,0,3.90
2,82,66,50,40,0,0,1.67
2,59,45,40,30,0,0,1.96
2,109,7,5,6,4,6,1.99
2,70,14,12,14,7,5,2.86
2,94,8,8,9,9,10,2.82
2,46,112,20,22,2,1,1.87
2,129,83,490,35,0,0,4.49
2,3,137,120,100,0,0,2.49
2,18,11,7,8,8,9,2.22
2,38,8,8,9,9,10,2.48
2,105,108,50,55,0,0,4.17
2,138,32,30,32,0,0,3.54
2,111,59,32,31,0,0,1.61
2,144,87,40,41,0,0,2.79
2,68,19,25,30,0,0,2.78
2,139,123,70,80,0,0,2.77
2,13,10,8,9,9,10,2.91
2,116,60,20,45,2,0,3.04
2,54,119,80,90,0,0,2.42
2,74,9,10,12,9,7,3.79
2,22,20,19,20,2,2,4.04
2,52,24,20,15,2,5,3.82
2,14,10,10,12,9,7,2.66
2,17,59,30,35,0,0,2.07
2,93,102,40,50,0,0,4.58
2,24,28,20,25,2,0,2.77
2,26,16,14,16,5,4,2.71
2,4,97,60,70,0,0,3.87
2,75,4,4,4,2,2,0.98
2,37,14,10,14,9,5,2.11
2,97,180,100,120,0,0,2.36
2,104,42,60,70,0,0,4.37
2,51,42,30,40,0,0,2.19
2,2,8,8,10,9,9,2.76
2,142,74,20,40,2,0,5.41
2,98,92,60,70,0,0,1.62
2,147,32,20,30,2,0,1.66
2,102,194,80,100,0,0,2.17
2,118,60,20,30,2,0,1.84
2,71,28,20,15,2,5,1.87
2,130,156,80,100,0,0,3.19
2,122,57,80,70,0,0,2.25
2,28,35,20,25,2,0,1.88
2,125,37,25,20,0,2,1.72
2,140,51,30,40,0,0,2.38
2,41,20,20,15,2,5,1.79
2,136,21,15,13,5,6,1.98
2,58,2,2,2,0,0,0.77
2,127,40,15,30,5,0,3.32
2,27,14,13,176,6,0,2.71
2,117,30,40,30,0,0,3.41
2,137,17,20,15,2,5,2.37
2,96,93,40,50,0,0,2.98
2,23,17,25,30,0,0,4.84
2,126,97,60,50,0,0,2.07
2,36,53,40,30,0,0,2.39
2,7,65,40,50,0,0,1.56
2,87,14,30,20,0,2,3.11
2,86,59,30,40,0,0,1.51
2,91,87,40,5,0,4,2.42
2,5,3,3,3,0,0,0.91
2,112,14,12,15,7,5,4.35
2,43,10,11,13,8,6,3.61
2,19,30,20,22,2,1,2.90
2,63,6,5,6,4,6,2.06
2,34,107,60,70,0,0,4.02
2,20,26,30,25,0,0,2.12
2,131,187,90,100,0,0,2.58
2,149,13,20,15,2,5,5.22
2,10,3,3,3,0,0,0.91
2,11,72,50,60,0,0,2.36
2,40,31,30,34,0,0,2.71
2,120,33,30,40,0,0,2.39
2,78,13,15,19,5,2,2.94
2,69,9,9,10,10,9,3.85
2,92,27,30,32,0,0,2.75
2,8,73,80,75,0,0,4.94
2,101,5,5,5,4,4,1.52
2,85,75,60,50,0,0,2.06
2,114,37,40,45,0,0,1.74
2,67,14,24,30,0,0,3.97
2,115,102,80,75,0,0,3.01
2,57,61,55,60,0,0,2.01
2,65,42,55,40,0,0,2.66
