run,index,num_dots,answer1,answer2,points1,points2,time
1,59,47,56,65,0,0,3.27
1,60,3,3,3,0,0,1.31
1,61,108,20,19,2,2,4.40
1,62,9,8,9,9,10,2.75
1,63,9,9,10,10,9,3.71
1,64,33,24,22,0,1,3.36
1,65,11,9,10,10,9,3.05
1,66,43,29,22,0,1,4.33
1,67,42,22,23,1,0,3.50
1,68,14,10,9,9,10,2.34
1,69,6,6,6,6,6,1.74
1,70,93,65,64,0,0,3.11
1,71,12,10,9,9,10,6.88
1,72,15,15,14,5,5,2.51
1,73,14,11,12,8,7,4.75
1,74,63,34,32,0,0,3.61
1,75,40,25,26,0,0,2.91
1,76,51,43,42,0,0,3.02
1,77,53,32,31,0,0,3.41
1,78,13,9,10,10,9,3.54
1,79,131,65,68,0,0,3.32
1,80,13,11,12,8,7,3.66
1,81,55,10,9,9,10,4.17
1,82,130,78,76,0,0,2.31
1,83,12,9,10,10,9,5.96
1,84,42,20,18,2,3,2.61
1,85,131,76,73,0,0,2.61
1,86,7,6,6,6,6,2.85
1,87,15,12,13,7,6,5.59
1,88,32,19,18,2,3,1.96
1,89,20,17,16,3,4,2.64
1,90,113,43,46,0,0,3.21
1,91,54,27,26,0,0,6.21
1,92,57,29,30,0,0,2.86
1,93,76,27,26,0,0,3.61
1,94,146,39,41,0,0,3.10
1,95,95,45,46,0,0,2.40
1,96,90,35,34,0,0,2.95
1,97,30,13,12,6,7,4.62
1,98,161,56,57,0,0,3.51
1,99,9,8,7,9,8,3.46
1,100,7,7,8,8,9,2.29
1,101,9,7,8,8,9,2.93
1,102,18,12,13,7,6,1.76
1,103,12,10,11,9,8,3.94
1,104,2,2,2,0,0,0.99
1,105,88,58,51,0,0,4.82
1,106,24,12,10,7,9,2.75
1,107,25,18,16,3,4,2.60
1,108,90,49,47,0,0,2.47
1,109,73,36,34,0,0,3.54
1,110,89,33,31,0,0,2.22
1,111,32,17,18,3,3,2.59
1,112,8,7,6,8,6,2.96
1,113,216,50,51,0,0,4.80
1,114,100,58,56,0,0,4.37
1,115,18,11,12,8,7,2.20
1,116,88,45,42,0,0,2.35
1,117,116,45,48,0,0,4.70
1,118,44,18,17,3,3,4.40
1,119,7,5,5,4,4,1.71
1,120,157,67,64,0,0,2.40
1,121,18,14,12,5,7,2.53
1,122,36,14,15,5,5,2.36
1,123,4,4,4,2,2,1.36
1,124,25,13,12,6,7,2.76
1,125,31,13,12,6,7,4.83
1,126,62,29,31,0,0,2.85
1,127,9,8,8,9,9,2.92
1,128,31,16,17,4,3,2.55
1,129,63,30,21,0,1,4.94
1,130,153,56,65,0,0,2.32
1,131,48,23,32,0,0,2.64
1,132,118,56,53,0,0,2.83
1,133,67,23,22,0,1,4.62
1,134,147,45,40,0,0,3.06
1,135,50,20,22,2,1,2.83
1,136,7,6,4,6,2,2.42
1,137,30,5,55,4,0,3.07
1,138,80,19,17,2,3,6.04
1,139,8,7,8,8,9,3.86
1,140,41,19,23,2,0,5.69
1,141,16,9,0,10,0,4.35
1,142,45,15,13,5,6,8.72
1,143,6,5,5,4,4,1.56
1,144,42,19,17,2,3,2.96
1,145,30,23,25,0,0,2.07
1,146,39,23,21,0,1,2.94
1,147,16,9,8,10,9,1.91
1,148,9,8,7,9,8,2.87
1,149,38,14,14,5,5,4.23
1,150,39,8,18,9,3,4.72
2,20,2,2,2,0,0,1.07
2,140,41,19,18,2,3,3.65
2,95,95,30,27,0,0,3.23
2,42,17,11,10,8,9,2.49
2,81,55,27,28,0,0,2.21
2,115,18,13,12,6,7,2.39
2,66,43,25,24,0,0,1.57
2,80,13,10,9,9,10,1.79
2,130,153,34,36,0,0,1.86
2,88,32,32,34,0,0,2.57
2,83,12,10,9,9,10,1.52
2,85,131,18,17,3,3,2.42
2,64,33,19,18,2,3,4.00
2,117,116,29,312,0,0,2.38
2,26,46,33,34,0,0,2.82
2,4,3,3,3,0,0,0.88
2,147,16,11,10,8,9,1.94
2,124,25,17,16,3,4,2.29
2,14,28,18,18,3,3,2.61
2,41,76,29,28,0,0,2.12
2,35,41,15,17,5,3,4.02
2,116,88,29,35,0,0,2.49
2,18,20,12,15,7,5,3.93
2,142,45,23,25,0,0,1.71
2,103,12,10,11,9,8,3.30
2,94,146,34,35,0,0,2.12
2,144,42,29,28,0,0,2.76
2,47,39,1,17,0,3,2.96
2,9,42,19,29,2,0,3.26
2,122,36,19,21,2,1,3.77
2,44,5,5,5,4,4,1.26
2,96,90,25,23,0,0,1.68
2,113,216,45,45,0,0,2.13
2,29,29,12,10,7,9,2.81
2,7,11,7,8,8,9,2.26
2,109,73,23,25,0,0,2.23
2,97,30,17,18,3,3,2.02
2,145,30,21,18,1,3,4.03
2,50,22,15,16,5,4,2.69
2,15,15,14,12,5,7,1.76
2,53,7,6,7,6,8,2.13
2,143,6,5,5,4,4,1.22
2,75,40,18,17,3,3,2.44
2,8,22,15,14,5,5,1.68
2,25,65,25,23,0,0,2.75
2,114,100,36,34,0,0,2.21
2,126,62,38,37,0,0,2.54
2,121,18,12,11,7,8,1.92
2,79,131,34,34,0,0,2.22
2,93,76,29,31,0,0,3.17
2,1,11,12,13,7,6,4.05
2,48,44,21,21,1,1,2.45
2,46,66,23,25,0,0,1.84
2,102,18,19,21,2,1,2.11
2,37,102,34,31,0,0,1.56
2,84,42,21,19,1,2,2.56
2,70,93,23,25,0,0,1.71
2,10,70,2,27,0,0,3.46
2,45,8,6,7,6,8,2.17
2,105,88,28,29,0,0,1.91
2,6,46,32,32,0,0,2.04
2,86,7,6,7,6,8,2.36
2,31,85,24,25,0,0,1.89
2,120,157,43,42,0,0,2.39
2,34,80,34,32,0,0,2.51
2,73,14,7,8,8,9,1.79
2,49,8,7,8,8,9,2.07
2,32,2,2,2,0,0,0.91
2,106,24,18,16,3,4,3.59
2,54,173,49,48,0,0,1.97
2,17,5,5,4,4,2,1.26
2,16,46,34,32,0,0,2.09
2,3,69,32,31,0,0,2.65
2,138,80,29,30,0,0,3.62
2,77,53,17,18,3,3,2.04
2,27,80,29,25,0,0,2.41
2,92,57,23,25,0,0,1.34
2,51,113,30,34,0,0,2.17
2,36,23,10,11,9,8,1.82
2,21,54,19,21,2,1,3.15
2,87,15,10,11,9,8,1.74
2,135,50,21,21,1,1,2.36
2,62,9,7,8,8,9,2.46
2,91,54,19,176,2,0,2.09
2,136,7,6,7,6,8,1.94
2,90,113,18,1,3,0,1.59
2,58,127,7,29,8,0,0.77
2,133,67,27,27,0,0,2.53
2,112,8,8,8,9,9,1.87
2,141,16,11,134,8,0,2.34
2,13,6,6,7,6,8,2.61
2,59,47,18,19,3,2,1.80
2,2,82,23,25,0,0,2.07
2,131,48,21,21,1,1,1.94
2,40,92,23,21,0,1,2.51
2,61,108,21,24,1,0,2.17
2,43,45,17,16,3,4,4.14
2,89,20,10,13,9,6,3.06
2,33,44,17,18,3,3,2.18
2,98,161,25,28,0,0,2.48
2,125,31,19,17,2,3,2.07
2,101,9,8,7,9,8,2.67
2,110,89,28,29,0,0,1.56
2,38,31,15,13,5,6,2.24
2,78,13,8,7,9,8,3.22
2,150,39,14,15,5,5,1.51
2,63,9,7,8,8,9,2.31
2,129,63,20,18,2,3,2.64
2,12,24,14,15,5,5,1.96
2,67,42,15,17,5,3,2.02
2,28,4,4,4,2,2,1.20
2,128,31,19,17,2,3,2.36
2,60,3,3,3,0,0,0.86
2,146,39,14,15,5,5,2.09
2,52,60,19,21,2,1,2.69
2,55,25,17,18,3,3,1.94
2,57,11,7,8,8,9,2.62
2,107,25,14,15,5,5,2.11
2,56,91,23,25,0,0,2.42
2,76,51,25,23,0,0,1.39
2,139,8,8,7,9,8,2.48
2,72,15,15,17,5,3,2.03
2,23,24,18,19,3,2,1.50
2,11,149,25,23,0,0,3.94
2,82,130,29,31,0,0,2.49
2,99,9,8,9,9,10,3.57
2,100,7,7,8,8,9,3.29
2,118,44,18,17,3,3,1.91
2,127,9,9,190,10,0,3.73
2,74,63,18,18,3,3,2.11
2,69,6,6,5,6,4,2.83
2,39,17,9,10,10,9,5.39
2,111,32,19,15,2,5,2.53
2,71,12,12,14,7,5,6.22
2,132,118,181,18,0,3,3.07
2,22,22,14,12,5,7,3.34
2,123,4,4,4,2,2,1.14
2,65,11,8,9,9,10,3.71
2,5,71,15,16,5,4,2.48
2,108,90,23,21,0,1,1.66
2,68,14,12,9,7,10,5.36
2,134,147,29,28,0,0,2.54
2,148,9,7,6,8,6,3.60
2,104,2,2,2,0,0,1.21
2,137,30,9,12,10,7,3.57
2,24,3,4,3,2,0,1.19
2,30,16,12,14,7,5,4.08
2,19,6,5,5,4,4,1.72
2,149,38,19,21,2,1,2.03
2,119,7,6,6,6,6,1.85
